YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES
2020,1,1/8/2020,16,Red Line - North Side,Addison-North Main,1420,5998
2020,1,1/9/2020,16,Red Line - North Side,Addison-North Main,1420,6194
2020,1,1/10/2020,16,Red Line - North Side,Addison-North Main,1420,6054
2020,1,1/11/2020,16,Red Line - North Side,Addison-North Main,1420,3058
2020,1,1/12/2020,16,Red Line - North Side,Addison-North Main,1420,2712
2020,1,1/13/2020,16,Red Line - North Side,Addison-North Main,1420,6263
2020,1,1/14/2020,16,Red Line - North Side,Addison-North Main,1420,6257
2020,1,1/15/2020,16,Red Line - North Side,Addison-North Main,1420,6375
2020,1,1/16/2020,16,Red Line - North Side,Addison-North Main,1420,6278
2020,1,1/17/2020,16,Red Line - North Side,Addison-North Main,1420,6043
2020,1,1/18/2020,16,Red Line - North Side,Addison-North Main,1420,3638
2020,1,1/19/2020,16,Red Line - North Side,Addison-North Main,1420,2509
2020,1,1/20/2020,16,Red Line - North Side,Addison-North Main,1420,3853
2020,1,1/21/2020,16,Red Line - North Side,Addison-North Main,1420,6188
2020,1,1/22/2020,16,Red Line - North Side,Addison-North Main,1420,6368
2020,1,1/23/2020,16,Red Line - North Side,Addison-North Main,1420,6292
2020,1,1/24/2020,16,Red Line - North Side,Addison-North Main,1420,6118
2020,1,1/25/2020,16,Red Line - North Side,Addison-North Main,1420,3707
2020,1,1/26/2020,16,Red Line - North Side,Addison-North Main,1420,2771
2020,1,1/27/2020,16,Red Line - North Side,Addison-North Main,1420,6111
2020,1,1/28/2020,16,Red Line - North Side,Addison-North Main,1420,6296
2020,1,1/29/2020,16,Red Line - North Side,Addison-North Main,1420,6370
2020,1,1/30/2020,16,Red Line - North Side,Addison-North Main,1420,6391
2020,1,1/31/2020,16,Red Line - North Side,Addison-North Main,1420,6018
2020,2,2/1/2020,16,Red Line - North Side,Addison-North Main,1420,3780
2020,2,2/2/2020,16,Red Line - North Side,Addison-North Main,1420,3174
2020,2,2/3/2020,16,Red Line - North Side,Addison-North Main,1420,6076
2020,2,2/4/2020,16,Red Line - North Side,Addison-North Main,1420,6336
2020,2,2/5/2020,16,Red Line - North Side,Addison-North Main,1420,6358
2020,2,2/6/2020,16,Red Line - North Side,Addison-North Main,1420,6325
2020,2,2/7/2020,16,Red Line - North Side,Addison-North Main,1420,6204
2020,2,2/8/2020,16,Red Line - North Side,Addison-North Main,1420,3551
2020,2,2/9/2020,16,Red Line - North Side,Addison-North Main,1420,2668
2020,2,2/10/2020,16,Red Line - North Side,Addison-North Main,1420,6043
2020,2,2/11/2020,16,Red Line - North Side,Addison-North Main,1420,6331
2020,2,2/12/2020,16,Red Line - North Side,Addison-North Main,1420,6472
2020,2,2/13/2020,16,Red Line - North Side,Addison-North Main,1420,6131
2020,2,2/14/2020,16,Red Line - North Side,Addison-North Main,1420,5599
2020,2,2/15/2020,16,Red Line - North Side,Addison-North Main,1420,3626
2020,2,2/16/2020,16,Red Line - North Side,Addison-North Main,1420,3335
2020,2,2/17/2020,16,Red Line - North Side,Addison-North Main,1420,4679
2020,2,2/18/2020,16,Red Line - North Side,Addison-North Main,1420,6229
2020,2,2/19/2020,16,Red Line - North Side,Addison-North Main,1420,6377
2020,2,2/20/2020,16,Red Line - North Side,Addison-North Main,1420,6302
2020,2,2/21/2020,16,Red Line - North Side,Addison-North Main,1420,5923
2020,2,2/22/2020,16,Red Line - North Side,Addison-North Main,1420,4384
2020,2,2/23/2020,16,Red Line - North Side,Addison-North Main,1420,3024
2020,2,2/24/2020,16,Red Line - North Side,Addison-North Main,1420,5890
2020,2,2/25/2020,16,Red Line - North Side,Addison-North Main,1420,6150
2020,2,2/26/2020,16,Red Line - North Side,Addison-North Main,1420,6102
2020,2,2/27/2020,16,Red Line - North Side,Addison-North Main,1420,6292
2020,2,2/28/2020,16,Red Line - North Side,Addison-North Main,1420,5953
2020,2,2/29/2020,16,Red Line - North Side,Addison-North Main,1420,3826
2020,3,3/1/2020,16,Red Line - North Side,Addison-North Main,1420,3011
2020,3,3/2/2020,16,Red Line - North Side,Addison-North Main,1420,5928
2020,3,3/3/2020,16,Red Line - North Side,Addison-North Main,1420,6266
2020,3,3/4/2020,16,Red Line - North Side,Addison-North Main,1420,6290
2020,3,3/5/2020,16,Red Line - North Side,Addison-North Main,1420,6366
2020,3,3/6/2020,16,Red Line - North Side,Addison-North Main,1420,6048
2020,3,3/7/2020,16,Red Line - North Side,Addison-North Main,1420,4265
2020,3,3/8/2020,16,Red Line - North Side,Addison-North Main,1420,3339
2020,3,3/9/2020,16,Red Line - North Side,Addison-North Main,1420,5925
2020,3,3/10/2020,16,Red Line - North Side,Addison-North Main,1420,6320
2020,3,3/11/2020,16,Red Line - North Side,Addison-North Main,1420,6158
2020,3,3/12/2020,16,Red Line - North Side,Addison-North Main,1420,5492
2020,3,3/13/2020,16,Red Line - North Side,Addison-North Main,1420,4590
2020,3,3/14/2020,16,Red Line - North Side,Addison-North Main,1420,3507
2020,3,3/15/2020,16,Red Line - North Side,Addison-North Main,1420,1962
2020,3,3/16/2020,16,Red Line - North Side,Addison-North Main,1420,1950
2020,3,3/17/2020,16,Red Line - North Side,Addison-North Main,1420,1441
2020,3,3/18/2020,16,Red Line - North Side,Addison-North Main,1420,985
2020,3,3/19/2020,16,Red Line - North Side,Addison-North Main,1420,863
2020,3,3/20/2020,16,Red Line - North Side,Addison-North Main,1420,844
2020,3,3/21/2020,16,Red Line - North Side,Addison-North Main,1420,496
2020,3,3/22/2020,16,Red Line - North Side,Addison-North Main,1420,339
2020,3,3/23/2020,16,Red Line - North Side,Addison-North Main,1420,551
2020,3,3/24/2020,16,Red Line - North Side,Addison-North Main,1420,512
2020,3,3/25/2020,16,Red Line - North Side,Addison-North Main,1420,559
2020,3,3/26/2020,16,Red Line - North Side,Addison-North Main,1420,479
2020,3,3/27/2020,16,Red Line - North Side,Addison-North Main,1420,500
2020,3,3/28/2020,16,Red Line - North Side,Addison-North Main,1420,357
2020,3,3/29/2020,16,Red Line - North Side,Addison-North Main,1420,338
2020,3,3/30/2020,16,Red Line - North Side,Addison-North Main,1420,505
2020,3,3/31/2020,16,Red Line - North Side,Addison-North Main,1420,519
2020,4,4/1/2020,16,Red Line - North Side,Addison-North Main,1420,555
2020,4,4/2/2020,16,Red Line - North Side,Addison-North Main,1420,495
2020,4,4/3/2020,16,Red Line - North Side,Addison-North Main,1420,518
2020,4,4/4/2020,16,Red Line - North Side,Addison-North Main,1420,313
2020,4,4/5/2020,16,Red Line - North Side,Addison-North Main,1420,254
2020,4,4/6/2020,16,Red Line - North Side,Addison-North Main,1420,562
2020,4,4/7/2020,16,Red Line - North Side,Addison-North Main,1420,504
2020,4,4/8/2020,16,Red Line - North Side,Addison-North Main,1420,526
2020,4,4/9/2020,16,Red Line - North Side,Addison-North Main,1420,473
2020,4,4/10/2020,16,Red Line - North Side,Addison-North Main,1420,437
2020,4,4/11/2020,16,Red Line - North Side,Addison-North Main,1420,339
2020,4,4/12/2020,16,Red Line - North Side,Addison-North Main,1420,250
2020,4,4/13/2020,16,Red Line - North Side,Addison-North Main,1420,520
2020,4,4/14/2020,16,Red Line - North Side,Addison-North Main,1420,496
2020,4,4/15/2020,16,Red Line - North Side,Addison-North Main,1420,519
2020,4,4/16/2020,16,Red Line - North Side,Addison-North Main,1420,430
2020,4,4/17/2020,16,Red Line - North Side,Addison-North Main,1420,427
2020,4,4/18/2020,16,Red Line - North Side,Addison-North Main,1420,347
2020,4,4/19/2020,16,Red Line - North Side,Addison-North Main,1420,322
2020,4,4/20/2020,16,Red Line - North Side,Addison-North Main,1420,491
2020,4,4/21/2020,16,Red Line - North Side,Addison-North Main,1420,566
2020,4,4/22/2020,16,Red Line - North Side,Addison-North Main,1420,522
2020,4,4/23/2020,16,Red Line - North Side,Addison-North Main,1420,483
2020,4,4/24/2020,16,Red Line - North Side,Addison-North Main,1420,455
2020,4,4/25/2020,16,Red Line - North Side,Addison-North Main,1420,330
2020,4,4/26/2020,16,Red Line - North Side,Addison-North Main,1420,301
2020,4,4/27/2020,16,Red Line - North Side,Addison-North Main,1420,436
2020,4,4/28/2020,16,Red Line - North Side,Addison-North Main,1420,485
2020,4,4/29/2020,16,Red Line - North Side,Addison-North Main,1420,428
2020,4,4/30/2020,16,Red Line - North Side,Addison-North Main,1420,481
2020,5,5/1/2020,16,Red Line - North Side,Addison-North Main,1420,506
2020,5,5/2/2020,16,Red Line - North Side,Addison-North Main,1420,342
2020,5,5/3/2020,16,Red Line - North Side,Addison-North Main,1420,301
2020,5,5/4/2020,16,Red Line - North Side,Addison-North Main,1420,451
2020,5,5/5/2020,16,Red Line - North Side,Addison-North Main,1420,488
2020,5,5/6/2020,16,Red Line - North Side,Addison-North Main,1420,466
2020,5,5/7/2020,16,Red Line - North Side,Addison-North Main,1420,483
2020,5,5/8/2020,16,Red Line - North Side,Addison-North Main,1420,440
2020,5,5/9/2020,16,Red Line - North Side,Addison-North Main,1420,353
2020,5,5/10/2020,16,Red Line - North Side,Addison-North Main,1420,251
2020,5,5/11/2020,16,Red Line - North Side,Addison-North Main,1420,450
2020,5,5/12/2020,16,Red Line - North Side,Addison-North Main,1420,467
2020,5,5/13/2020,16,Red Line - North Side,Addison-North Main,1420,499
2020,5,5/14/2020,16,Red Line - North Side,Addison-North Main,1420,480
2020,5,5/15/2020,16,Red Line - North Side,Addison-North Main,1420,474
2020,5,5/16/2020,16,Red Line - North Side,Addison-North Main,1420,387
2020,5,5/17/2020,16,Red Line - North Side,Addison-North Main,1420,230
2020,5,5/18/2020,16,Red Line - North Side,Addison-North Main,1420,459
2020,5,5/19/2020,16,Red Line - North Side,Addison-North Main,1420,440
2020,5,5/20/2020,16,Red Line - North Side,Addison-North Main,1420,519
2020,5,5/21/2020,16,Red Line - North Side,Addison-North Main,1420,473
2020,5,5/22/2020,16,Red Line - North Side,Addison-North Main,1420,429
2020,5,5/23/2020,16,Red Line - North Side,Addison-North Main,1420,351
2020,5,5/24/2020,16,Red Line - North Side,Addison-North Main,1420,365
2020,5,5/25/2020,16,Red Line - North Side,Addison-North Main,1420,299
2020,5,5/26/2020,16,Red Line - North Side,Addison-North Main,1420,472
2020,5,5/27/2020,16,Red Line - North Side,Addison-North Main,1420,491
2020,5,5/28/2020,16,Red Line - North Side,Addison-North Main,1420,494
2020,5,5/29/2020,16,Red Line - North Side,Addison-North Main,1420,540
2020,5,5/30/2020,16,Red Line - North Side,Addison-North Main,1420,573
2020,5,5/31/2020,16,Red Line - North Side,Addison-North Main,1420,185
2020,6,6/1/2020,16,Red Line - North Side,Addison-North Main,1420,165
2020,6,6/2/2020,16,Red Line - North Side,Addison-North Main,1420,136
2020,6,6/3/2020,16,Red Line - North Side,Addison-North Main,1420,458
2020,6,6/4/2020,16,Red Line - North Side,Addison-North Main,1420,540
2020,6,6/5/2020,16,Red Line - North Side,Addison-North Main,1420,619
2020,6,6/6/2020,16,Red Line - North Side,Addison-North Main,1420,541
2020,6,6/7/2020,16,Red Line - North Side,Addison-North Main,1420,520
2020,6,6/8/2020,16,Red Line - North Side,Addison-North Main,1420,617
2020,6,6/9/2020,16,Red Line - North Side,Addison-North Main,1420,601
2020,6,6/10/2020,16,Red Line - North Side,Addison-North Main,1420,684
2020,6,6/11/2020,16,Red Line - North Side,Addison-North Main,1420,760
2020,6,6/12/2020,16,Red Line - North Side,Addison-North Main,1420,859
2020,6,6/13/2020,16,Red Line - North Side,Addison-North Main,1420,689
2020,6,6/14/2020,16,Red Line - North Side,Addison-North Main,1420,1003
2020,6,6/15/2020,16,Red Line - North Side,Addison-North Main,1420,737
2020,6,6/16/2020,16,Red Line - North Side,Addison-North Main,1420,736
2020,6,6/17/2020,16,Red Line - North Side,Addison-North Main,1420,730
2020,6,6/18/2020,16,Red Line - North Side,Addison-North Main,1420,792
2020,6,6/19/2020,16,Red Line - North Side,Addison-North Main,1420,886
2020,6,6/20/2020,16,Red Line - North Side,Addison-North Main,1420,735
2020,6,6/21/2020,16,Red Line - North Side,Addison-North Main,1420,585
2020,6,6/22/2020,16,Red Line - North Side,Addison-North Main,1420,616
2020,6,6/23/2020,16,Red Line - North Side,Addison-North Main,1420,860
2020,6,6/24/2020,16,Red Line - North Side,Addison-North Main,1420,859
2020,6,6/25/2020,16,Red Line - North Side,Addison-North Main,1420,934
2020,6,6/26/2020,16,Red Line - North Side,Addison-North Main,1420,932
2020,6,6/27/2020,16,Red Line - North Side,Addison-North Main,1420,926
2020,6,6/28/2020,16,Red Line - North Side,Addison-North Main,1420,860
2020,6,6/29/2020,16,Red Line - North Side,Addison-North Main,1420,908
2020,6,6/30/2020,16,Red Line - North Side,Addison-North Main,1420,942
2020,7,7/1/2020,16,Red Line - North Side,Addison-North Main,1420,997
2020,7,7/2/2020,16,Red Line - North Side,Addison-North Main,1420,1040
2020,7,7/3/2020,16,Red Line - North Side,Addison-North Main,1420,993
2020,7,7/4/2020,16,Red Line - North Side,Addison-North Main,1420,837
2020,7,7/5/2020,16,Red Line - North Side,Addison-North Main,1420,731
2020,7,7/6/2020,16,Red Line - North Side,Addison-North Main,1420,932
2020,7,7/7/2020,16,Red Line - North Side,Addison-North Main,1420,957
2020,7,7/8/2020,16,Red Line - North Side,Addison-North Main,1420,970
2020,7,7/9/2020,16,Red Line - North Side,Addison-North Main,1420,991
2020,7,7/10/2020,16,Red Line - North Side,Addison-North Main,1420,1039
2020,7,7/11/2020,16,Red Line - North Side,Addison-North Main,1420,982
2020,7,7/12/2020,16,Red Line - North Side,Addison-North Main,1420,787
2020,7,7/13/2020,16,Red Line - North Side,Addison-North Main,1420,1004
2020,7,7/14/2020,16,Red Line - North Side,Addison-North Main,1420,1085
2020,7,7/15/2020,16,Red Line - North Side,Addison-North Main,1420,1021
2020,7,7/16/2020,16,Red Line - North Side,Addison-North Main,1420,1113
2020,7,7/17/2020,16,Red Line - North Side,Addison-North Main,1420,1193
2020,7,7/18/2020,16,Red Line - North Side,Addison-North Main,1420,963
2020,7,7/19/2020,16,Red Line - North Side,Addison-North Main,1420,622
2020,7,7/20/2020,16,Red Line - North Side,Addison-North Main,1420,1036
2020,7,7/21/2020,16,Red Line - North Side,Addison-North Main,1420,999
2020,7,7/22/2020,16,Red Line - North Side,Addison-North Main,1420,1047
2020,7,7/23/2020,16,Red Line - North Side,Addison-North Main,1420,1087
2020,7,7/24/2020,16,Red Line - North Side,Addison-North Main,1420,1360
2020,7,7/25/2020,16,Red Line - North Side,Addison-North Main,1420,1166
2020,7,7/26/2020,16,Red Line - North Side,Addison-North Main,1420,814
2020,7,7/27/2020,16,Red Line - North Side,Addison-North Main,1420,930
2020,7,7/28/2020,16,Red Line - North Side,Addison-North Main,1420,998
2020,7,7/29/2020,16,Red Line - North Side,Addison-North Main,1420,1043
2020,7,7/30/2020,16,Red Line - North Side,Addison-North Main,1420,1094
2020,7,7/31/2020,16,Red Line - North Side,Addison-North Main,1420,1243
2020,8,8/1/2020,16,Red Line - North Side,Addison-North Main,1420,1101
2020,8,8/2/2020,16,Red Line - North Side,Addison-North Main,1420,802
2020,8,8/3/2020,16,Red Line - North Side,Addison-North Main,1420,1046
2020,8,8/4/2020,16,Red Line - North Side,Addison-North Main,1420,1132
2020,8,8/5/2020,16,Red Line - North Side,Addison-North Main,1420,1158
2020,8,8/6/2020,16,Red Line - North Side,Addison-North Main,1420,1180
2020,8,8/7/2020,16,Red Line - North Side,Addison-North Main,1420,1260
2020,8,8/8/2020,16,Red Line - North Side,Addison-North Main,1420,1075
2020,8,8/9/2020,16,Red Line - North Side,Addison-North Main,1420,820
2020,8,8/10/2020,16,Red Line - North Side,Addison-North Main,1420,755
2020,8,8/11/2020,16,Red Line - North Side,Addison-North Main,1420,1055
2020,8,8/12/2020,16,Red Line - North Side,Addison-North Main,1420,1127
2020,8,8/13/2020,16,Red Line - North Side,Addison-North Main,1420,1123
2020,8,8/14/2020,16,Red Line - North Side,Addison-North Main,1420,1197
2020,8,8/15/2020,16,Red Line - North Side,Addison-North Main,1420,994
2020,8,8/16/2020,16,Red Line - North Side,Addison-North Main,1420,762
2020,8,8/17/2020,16,Red Line - North Side,Addison-North Main,1420,1066
2020,8,8/18/2020,16,Red Line - North Side,Addison-North Main,1420,1108
2020,8,8/19/2020,16,Red Line - North Side,Addison-North Main,1420,1160
2020,8,8/20/2020,16,Red Line - North Side,Addison-North Main,1420,1141
2020,8,8/21/2020,16,Red Line - North Side,Addison-North Main,1420,1244
2020,8,8/22/2020,16,Red Line - North Side,Addison-North Main,1420,978
2020,8,8/23/2020,16,Red Line - North Side,Addison-North Main,1420,739
2020,8,8/24/2020,16,Red Line - North Side,Addison-North Main,1420,1027
2020,8,8/25/2020,16,Red Line - North Side,Addison-North Main,1420,1112
2020,8,8/26/2020,16,Red Line - North Side,Addison-North Main,1420,1072
2020,8,8/27/2020,16,Red Line - North Side,Addison-North Main,1420,1106
2020,8,8/28/2020,16,Red Line - North Side,Addison-North Main,1420,1254
2020,8,8/29/2020,16,Red Line - North Side,Addison-North Main,1420,1070
2020,8,8/30/2020,16,Red Line - North Side,Addison-North Main,1420,832
2020,8,8/31/2020,16,Red Line - North Side,Addison-North Main,1420,1060
2020,9,9/1/2020,16,Red Line - North Side,Addison-North Main,1420,1068
2020,9,9/2/2020,16,Red Line - North Side,Addison-North Main,1420,1215
2020,9,9/3/2020,16,Red Line - North Side,Addison-North Main,1420,1233
2020,9,9/4/2020,16,Red Line - North Side,Addison-North Main,1420,1355
2020,9,9/5/2020,16,Red Line - North Side,Addison-North Main,1420,1441
2020,9,9/6/2020,16,Red Line - North Side,Addison-North Main,1420,979
2020,9,9/7/2020,16,Red Line - North Side,Addison-North Main,1420,871
2020,9,9/8/2020,16,Red Line - North Side,Addison-North Main,1420,1132
2020,9,9/9/2020,16,Red Line - North Side,Addison-North Main,1420,1257
2020,9,9/10/2020,16,Red Line - North Side,Addison-North Main,1420,1257
2020,9,9/11/2020,16,Red Line - North Side,Addison-North Main,1420,1309
2020,9,9/12/2020,16,Red Line - North Side,Addison-North Main,1420,1092
2020,9,9/13/2020,16,Red Line - North Side,Addison-North Main,1420,909
2020,9,9/14/2020,16,Red Line - North Side,Addison-North Main,1420,1189
2020,9,9/15/2020,16,Red Line - North Side,Addison-North Main,1420,1301
2020,9,9/16/2020,16,Red Line - North Side,Addison-North Main,1420,1303
2020,9,9/17/2020,16,Red Line - North Side,Addison-North Main,1420,1281
2020,9,9/18/2020,16,Red Line - North Side,Addison-North Main,1420,1494
2020,9,9/19/2020,16,Red Line - North Side,Addison-North Main,1420,1363
2020,9,9/20/2020,16,Red Line - North Side,Addison-North Main,1420,1005
2020,9,9/21/2020,16,Red Line - North Side,Addison-North Main,1420,1207
2020,9,9/22/2020,16,Red Line - North Side,Addison-North Main,1420,1282
2020,9,9/23/2020,16,Red Line - North Side,Addison-North Main,1420,1240
2020,9,9/24/2020,16,Red Line - North Side,Addison-North Main,1420,1305
2020,9,9/25/2020,16,Red Line - North Side,Addison-North Main,1420,1538
2020,9,9/26/2020,16,Red Line - North Side,Addison-North Main,1420,1364
2020,9,9/27/2020,16,Red Line - North Side,Addison-North Main,1420,1044
2020,9,9/28/2020,16,Red Line - North Side,Addison-North Main,1420,1128
2020,9,9/29/2020,16,Red Line - North Side,Addison-North Main,1420,1198
2020,9,9/30/2020,16,Red Line - North Side,Addison-North Main,1420,1314
2020,10,10/1/2020,16,Red Line - North Side,Addison-North Main,1420,1313
2020,10,10/2/2020,16,Red Line - North Side,Addison-North Main,1420,1557
2020,10,10/3/2020,16,Red Line - North Side,Addison-North Main,1420,1172
2020,10,10/4/2020,16,Red Line - North Side,Addison-North Main,1420,738
2020,10,10/5/2020,16,Red Line - North Side,Addison-North Main,1420,1201
2020,10,10/6/2020,16,Red Line - North Side,Addison-North Main,1420,1241
2020,10,10/7/2020,16,Red Line - North Side,Addison-North Main,1420,1292
2020,10,10/8/2020,16,Red Line - North Side,Addison-North Main,1420,1313
2020,10,10/9/2020,16,Red Line - North Side,Addison-North Main,1420,1435
2020,10,10/10/2020,16,Red Line - North Side,Addison-North Main,1420,1087
2020,10,10/11/2020,16,Red Line - North Side,Addison-North Main,1420,764
2020,10,10/12/2020,16,Red Line - North Side,Addison-North Main,1420,1115
2020,10,10/13/2020,16,Red Line - North Side,Addison-North Main,1420,1251
2020,10,10/14/2020,16,Red Line - North Side,Addison-North Main,1420,1274
2020,10,10/15/2020,16,Red Line - North Side,Addison-North Main,1420,1323
2020,10,10/16/2020,16,Red Line - North Side,Addison-North Main,1420,1491
2020,10,10/17/2020,16,Red Line - North Side,Addison-North Main,1420,1307
2020,10,10/18/2020,16,Red Line - North Side,Addison-North Main,1420,860
2020,10,10/19/2020,16,Red Line - North Side,Addison-North Main,1420,1092
2020,10,10/20/2020,16,Red Line - North Side,Addison-North Main,1420,1242
2020,10,10/21/2020,16,Red Line - North Side,Addison-North Main,1420,1157
2020,10,10/22/2020,16,Red Line - North Side,Addison-North Main,1420,1252
2020,10,10/23/2020,16,Red Line - North Side,Addison-North Main,1420,1337
2020,10,10/24/2020,16,Red Line - North Side,Addison-North Main,1420,1314
2020,10,10/25/2020,16,Red Line - North Side,Addison-North Main,1420,868
2020,10,10/26/2020,16,Red Line - North Side,Addison-North Main,1420,1072
2020,10,10/27/2020,16,Red Line - North Side,Addison-North Main,1420,1160
2020,10,10/28/2020,16,Red Line - North Side,Addison-North Main,1420,1240
2020,10,10/29/2020,16,Red Line - North Side,Addison-North Main,1420,1276
2020,10,10/30/2020,16,Red Line - North Side,Addison-North Main,1420,1398
2020,10,10/31/2020,16,Red Line - North Side,Addison-North Main,1420,1122
2020,11,11/1/2020,16,Red Line - North Side,Addison-North Main,1420,769
2020,11,11/2/2020,16,Red Line - North Side,Addison-North Main,1420,1104
2020,11,11/3/2020,16,Red Line - North Side,Addison-North Main,1420,1135
2020,11,11/4/2020,16,Red Line - North Side,Addison-North Main,1420,1033
2020,11,11/5/2020,16,Red Line - North Side,Addison-North Main,1420,1150
2020,11,11/6/2020,16,Red Line - North Side,Addison-North Main,1420,1349
2020,11,11/7/2020,16,Red Line - North Side,Addison-North Main,1420,973
2020,11,11/8/2020,16,Red Line - North Side,Addison-North Main,1420,813
2020,11,11/9/2020,16,Red Line - North Side,Addison-North Main,1420,1146
2020,11,11/10/2020,16,Red Line - North Side,Addison-North Main,1420,1128
2020,11,11/11/2020,16,Red Line - North Side,Addison-North Main,1420,1131
2020,11,11/12/2020,16,Red Line - North Side,Addison-North Main,1420,1211
2020,11,11/13/2020,16,Red Line - North Side,Addison-North Main,1420,1254
2020,11,11/14/2020,16,Red Line - North Side,Addison-North Main,1420,920
2020,11,11/15/2020,16,Red Line - North Side,Addison-North Main,1420,636
2020,11,11/16/2020,16,Red Line - North Side,Addison-North Main,1420,935
2020,11,11/17/2020,16,Red Line - North Side,Addison-North Main,1420,1040
2020,11,11/18/2020,16,Red Line - North Side,Addison-North Main,1420,1022
2020,11,11/19/2020,16,Red Line - North Side,Addison-North Main,1420,1034
2020,11,11/20/2020,16,Red Line - North Side,Addison-North Main,1420,1075
2020,11,11/21/2020,16,Red Line - North Side,Addison-North Main,1420,832
2020,11,11/22/2020,16,Red Line - North Side,Addison-North Main,1420,542
2020,11,11/23/2020,16,Red Line - North Side,Addison-North Main,1420,906
2020,11,11/24/2020,16,Red Line - North Side,Addison-North Main,1420,901
2020,11,11/25/2020,16,Red Line - North Side,Addison-North Main,1420,844
2020,11,11/26/2020,16,Red Line - North Side,Addison-North Main,1420,364
2020,11,11/27/2020,16,Red Line - North Side,Addison-North Main,1420,672
2020,11,11/28/2020,16,Red Line - North Side,Addison-North Main,1420,734
2020,11,11/29/2020,16,Red Line - North Side,Addison-North Main,1420,533
2020,11,11/30/2020,16,Red Line - North Side,Addison-North Main,1420,853
2020,12,12/1/2020,16,Red Line - North Side,Addison-North Main,1420,932
2020,12,12/2/2020,16,Red Line - North Side,Addison-North Main,1420,910
2020,12,12/3/2020,16,Red Line - North Side,Addison-North Main,1420,947
2020,12,12/4/2020,16,Red Line - North Side,Addison-North Main,1420,975
2020,12,12/5/2020,16,Red Line - North Side,Addison-North Main,1420,861
2020,12,12/6/2020,16,Red Line - North Side,Addison-North Main,1420,605
2020,12,12/7/2020,16,Red Line - North Side,Addison-North Main,1420,926
2020,12,12/8/2020,16,Red Line - North Side,Addison-North Main,1420,970
2020,12,12/9/2020,16,Red Line - North Side,Addison-North Main,1420,959
2020,12,12/10/2020,16,Red Line - North Side,Addison-North Main,1420,952
2020,12,12/11/2020,16,Red Line - North Side,Addison-North Main,1420,911
2020,12,12/12/2020,16,Red Line - North Side,Addison-North Main,1420,783
2020,12,12/13/2020,16,Red Line - North Side,Addison-North Main,1420,665
2020,12,12/14/2020,16,Red Line - North Side,Addison-North Main,1420,934
2020,12,12/15/2020,16,Red Line - North Side,Addison-North Main,1420,959
2020,12,12/16/2020,16,Red Line - North Side,Addison-North Main,1420,969
2020,12,12/17/2020,16,Red Line - North Side,Addison-North Main,1420,955
2020,12,12/18/2020,16,Red Line - North Side,Addison-North Main,1420,1029
2020,12,12/19/2020,16,Red Line - North Side,Addison-North Main,1420,872
2020,12,12/20/2020,16,Red Line - North Side,Addison-North Main,1420,637
2020,12,12/21/2020,16,Red Line - North Side,Addison-North Main,1420,936
2020,12,12/22/2020,16,Red Line - North Side,Addison-North Main,1420,945
2020,12,12/23/2020,16,Red Line - North Side,Addison-North Main,1420,890
2020,12,12/24/2020,16,Red Line - North Side,Addison-North Main,1420,512
2020,12,12/25/2020,16,Red Line - North Side,Addison-North Main,1420,231
2020,12,12/26/2020,16,Red Line - North Side,Addison-North Main,1420,568
2020,12,12/27/2020,16,Red Line - North Side,Addison-North Main,1420,524
2020,12,12/28/2020,16,Red Line - North Side,Addison-North Main,1420,834
2020,12,12/29/2020,16,Red Line - North Side,Addison-North Main,1420,867
2020,12,12/30/2020,16,Red Line - North Side,Addison-North Main,1420,878
2020,12,12/31/2020,16,Red Line - North Side,Addison-North Main,1420,785
2021,1,1/1/2021,16,Red Line - North Side,Addison-North Main,1420,543
2021,1,1/2/2021,16,Red Line - North Side,Addison-North Main,1420,762
2021,1,1/3/2021,16,Red Line - North Side,Addison-North Main,1420,562
2021,1,1/4/2021,16,Red Line - North Side,Addison-North Main,1420,816
2021,1,1/5/2021,16,Red Line - North Side,Addison-North Main,1420,867
2021,1,1/6/2021,16,Red Line - North Side,Addison-North Main,1420,893
2021,1,1/7/2021,16,Red Line - North Side,Addison-North Main,1420,875
2021,1,1/8/2021,16,Red Line - North Side,Addison-North Main,1420,902
2021,1,1/9/2021,16,Red Line - North Side,Addison-North Main,1420,2390
2021,1,1/10/2021,16,Red Line - North Side,Addison-North Main,1420,1052
2021,1,1/11/2021,16,Red Line - North Side,Addison-North Main,1420,908
2021,1,1/12/2021,16,Red Line - North Side,Addison-North Main,1420,952
2021,1,1/13/2021,16,Red Line - North Side,Addison-North Main,1420,947
2021,1,1/14/2021,16,Red Line - North Side,Addison-North Main,1420,914
2021,1,1/15/2021,16,Red Line - North Side,Addison-North Main,1420,1038
2021,1,1/16/2021,16,Red Line - North Side,Addison-North Main,1420,1033
2021,1,1/17/2021,16,Red Line - North Side,Addison-North Main,1420,757
2021,1,1/18/2021,16,Red Line - North Side,Addison-North Main,1420,887
2021,1,1/19/2021,16,Red Line - North Side,Addison-North Main,1420,985
2021,1,1/20/2021,16,Red Line - North Side,Addison-North Main,1420,947
2021,1,1/21/2021,16,Red Line - North Side,Addison-North Main,1420,1012
2021,1,1/22/2021,16,Red Line - North Side,Addison-North Main,1420,1037
2021,1,1/23/2021,16,Red Line - North Side,Addison-North Main,1420,891
